10.17355251,7.4005,2.773052513,8.787026257
10.55535984,6.8991,3.65625984,8.72722992
9.283992767,6.8991,2.384892767,8.091546384
7.641476631,6.6722,0.969276631,7.156838316
7.721825123,6.6722,1.049625123,7.197012561
7.860386372,6.6722,1.188186372,7.266293186
8.091988564,6.6722,1.419788564,7.382094282
8.651549339,6.9815,1.670049339,7.81652467
8.161373138,6.9815,1.179873138,7.571436569
8.244839668,7.637,0.607839668,7.940919834
8.641661644,7.637,1.004661644,8.139330822
10.05822563,9,1.058225632,9.529112816
12.12533855,9,3.125338554,10.56266928
13.60472965,9.1778,4.426929652,11.39126483
14.51428604,9.6407,4.873586041,12.07749302
14.46233082,9.6407,4.821630818,12.05151541
13.73619175,10.459,3.27719175,12.09759587
14.27378559,12.359,1.914785591,13.3163928
14.0599966,13.17,0.889996605,13.6149983
13.82940197,13.17,0.65940197,13.49970098
14.05879307,13.17,0.888793068,13.61439653
13.6950388,13.993,-0.297961205,13.8440194
13.50742817,13.993,-0.485571831,13.75021408
18.12264442,13.993,4.129644424,16.05782221
22.4582386,13.826,8.632238602,18.1421193
27.88884163,13.826,14.06284163,20.85742081
19.25105476,13.389,5.862054764,16.32002738
22.23749733,13.389,8.84849733,17.81324866
12.4590044,13.456,-0.996995598,12.9575022
11.63108444,13.448,-1.816915558,12.53954222
11.61744213,13.448,-1.830557869,12.53272107
10.70377445,9.3926,1.311174452,10.04818723
11.99751282,10.833,1.164512817,11.41525641
17.51312256,10.833,6.680122559,14.17306128
17.55368996,10.833,6.720689957,14.19334498
17.53626442,12.1,5.43626442,14.81813221
17.09988213,12.1,4.999882126,14.59994106
16.9885807,13.144,3.844580704,15.06629035
16.53235626,13.144,3.388356262,14.83817813
16.55508995,13.144,3.411089951,14.84954498
17.35548973,13.144,4.211489731,15.24974487
17.45903969,14.052,3.407039688,15.75551984
17.29350853,14.052,3.24150853,15.67275426
17.61641884,15.315,2.301418839,16.46570942
17.61515045,15.315,2.300150452,16.46507523
17.60541916,15.315,2.290419159,16.46020958
17.61059189,15.315,2.295591888,16.46279594
17.46794319,16.448,1.019943192,16.9579716
17.4955883,16.448,1.047588303,16.97179415
17.48578072,16.448,1.037780716,16.96689036
17.59821129,17.341,0.257211288,17.46960564
17.51378822,17.341,0.172788223,17.42739411
17.38604927,17.7,-0.313950729,17.54302464
17.60265541,17.7,-0.097344589,17.65132771
17.54445076,17.7,-0.15554924,17.62222538
17.57658958,17.7,-0.123410416,17.63829479
17.60032082,17.7,-0.099679184,17.65016041
15.71109486,18.259,-2.547905144,16.98504743
13.60227966,18.778,-5.175720337,16.19013983
12.95298386,18.778,-5.825016144,15.86549193
14.1506176,18.778,-4.627382401,16.4643088
10.53286743,18.778,-8.245132568,14.65543372
7.691877842,19.241,-11.54912216,13.46643892
7.429420948,19.241,-11.81157905,13.33521047
10.18763542,19.141,-8.953364578,14.66431771
9.949648857,19.141,-9.191351143,14.54532443
10.76072502,18.752,-7.991274979,14.75636251
10.96731949,18.47,-7.502680511,14.71865974
11.2062521,18.47,-7.263747902,14.83812605
11.4585638,18.47,-7.011436195,14.9642819
13.70539761,18.485,-4.779602394,16.0951988
15.37335968,18.485,-3.11164032,16.92917984
16.53694153,18.485,-1.948058472,17.51097076
17.21395683,18.485,-1.271043167,17.84947842
17.04813004,19.467,-2.418869965,18.25756502
17.24245071,19.467,-2.224549286,18.35472536
17.34362602,19.993,-2.649373978,18.66831301
17.32206154,19.993,-2.670938461,18.65753077
17.54225922,20.185,-2.642740784,18.86362961
17.27647209,20.207,-2.930527908,18.74173605
17.23685265,20.207,-2.970147354,18.72192632
17.23205376,20.207,-2.974946243,18.71952688
17.3413372,20.207,-2.865662796,18.7741686
17.59998512,20.241,-2.641014877,18.92049256
17.64863396,20.241,-2.592366043,18.94481698
17.63268852,20.241,-2.608311478,18.93684426
17.63927269,20.241,-2.60172731,18.94013634
17.63989449,20.241,-2.601105515,18.94044724
17.55369377,20.474,-2.920306229,19.01384689
19.84203148,20.474,-0.631968521,20.15801574
19.41684151,20.711,-1.294158493,20.06392075
21.50457191,20.711,0.793571915,21.10778596
17.54445076,20.711,-3.16654924,19.12772538
19.59849358,20.619,-1.020506424,20.10874679
17.49696922,20.196,-2.699030777,18.84648461
17.35261345,20.196,-2.843386551,18.77430672
16.4538765,19.733,-3.279123505,18.09343825
16.2872715,19.733,-3.4457285,18.01013575
11.81420994,19.733,-7.918790062,15.77360497
14.12520885,19.515,-5.389791145,16.82010443
11.06058216,19.515,-8.454417839,15.28779108
13.8888855,19.515,-5.626114502,16.70194275
14.46572208,19.515,-5.049277916,16.99036104
14.63411808,19.404,-4.76988192,17.01905904
14.59761047,19.404,-4.806389526,17.00080524
14.56571484,19.404,-4.838285164,16.98485742
13.29000187,19.404,-6.113998131,16.34700093
11.19854069,19.159,-7.960459312,15.17877034
11.12006855,19.159,-8.03893145,15.13953428
11.28214169,19.159,-7.876858315,15.22057084
12.3550024,18.926,-6.570997597,15.6405012
12.71071339,18.926,-6.215286613,15.81835669
13.01736927,18.926,-5.90863073,15.97168464
13.41120052,18.926,-5.514799477,16.16860026
13.86463928,18.926,-5.061360718,16.39531964
21.31116295,18.785,2.526162949,20.04808147
19.46429443,18.489,0.975294434,18.97664722
18.13039207,18.489,-0.358607925,18.30969604
16.88418388,18.489,-1.604816116,17.68659194
14.26233959,17.43,-3.167660408,15.8461698
14.27839565,17.43,-3.151604347,15.85419783
15.80269527,15.448,0.354695274,15.62534764
11.53773403,15.448,-3.910265968,13.49286702
10.20502567,9.9704,0.234625673,10.08771284
13.25125217,12.978,0.273252174,13.11462609
14.73660755,16.196,-1.459392448,15.46630378
18.77419472,19.07,-0.295805283,18.92209736
19.2756424,19.07,0.205642395,19.1728212
19.65289116,19.07,0.582891159,19.36144558
19.96152878,21.619,-1.657471222,20.79026439
20.70789528,21.619,-0.911104721,21.16344764
21.47655678,21.619,-0.142443222,21.54777839
21.82163239,21.619,0.202632385,21.72031619
22.21237564,23.952,-1.739624359,23.08218782
22.31829643,23.952,-1.633703568,23.13514822
22.08424187,23.952,-1.867758133,23.01812093
22.15009117,23.952,-1.801908829,23.05104559
23.08447456,23.952,-0.867525436,23.51823728
28.04805946,26.237,1.811059464,27.14252973
30.08442307,26.237,3.847423065,28.16071153
29.99004173,26.237,3.753041733,28.11352087
31.15465355,28.807,2.347653549,29.98082677
30.66850471,28.807,1.861504715,29.73775236
30.71840286,28.807,1.911402863,29.76270143
29.62929344,28.807,0.822293442,29.21814672
28.84895515,31.196,-2.347044846,30.02247758
29.41516304,33.363,-3.94783696,31.38908152
29.60000992,33.363,-3.762990082,31.48150496
30.43427658,33.363,-2.928723419,31.89863829
30.89708138,33.363,-2.465918625,32.13004069
31.38861465,33.363,-1.974385345,32.37580733
32.29844666,34.548,-2.249553345,33.42322333
33.11720276,34.548,-1.430797241,33.83260138
33.02298737,35.03,-2.007012634,34.02649368
33.97823334,35.03,-1.051766663,34.50411667
34.29826736,34.741,-0.442732635,34.51963368
34.68078995,34.741,-0.060210052,34.71089497
33.9876709,34.741,-0.753329102,34.36433545
34.60946655,34.419,0.190466553,34.51423328
34.52495956,34.419,0.105959564,34.47197978
34.68248749,34.419,0.263487488,34.55074374
34.79828262,34.419,0.379282623,34.60864131
34.6360817,34.419,0.217081696,34.52754085
34.35056686,34.419,-0.068433136,34.38478343
34.43672562,34.341,0.095725616,34.38886281
34.86390686,34.722,0.14190686,34.79295343
34.44351959,34.722,-0.278480408,34.5827598
34.88417435,35.611,-0.726825653,35.24758717
34.65670395,35.611,-0.954296051,35.13385197
34.41013718,35.778,-1.367862823,35.09406859
34.52131271,35.778,-1.256687286,35.14965636
34.52174759,35.778,-1.256252411,35.14987379
34.89151764,35.915,-1.023482361,35.40325882
35.86243057,35.915,-0.052569427,35.88871529
35.94952011,35.915,0.034520111,35.93226006
36.0726738,35.915,0.157673798,35.9938369
36.11717224,36.011,0.106172241,36.06408612
36.04487228,36.011,0.033872284,36.02793614
35.81094742,36.011,-0.200052582,35.91097371
35.36525345,36.004,-0.638746552,35.68462672
