13.29114246,13.311
8.925869942,8.963
9.204380035,9.4778
9.263692856,9.4778
7.495516777,7.5444
7.817314148,7.5704
13.3351059,13.426
23.07076645,23.163
9.236354828,9.4778
19.5140934,19.663
12.32400131,12.478
6.557966232,7.5704
22.19615555,22.404
13.39306355,13.493
14.74518871,14.93
9.324243546,9.4778
8.854892731,8.963
7.972019196,7.9519
9.038331032,9.5593
7.765892029,7.5704
12.58512115,12.756
9.455914497,9.4778
12.07431984,12.093
12.94308472,13.048
8.737957001,8.963
9.17764473,9.4778
7.688332558,7.5704
11.59542084,11.622
12.87701893,12.922
12.89892387,12.922
19.73544884,19.67
5.272447586,5.2259
11.58456516,11.563
7.550312042,7.5704
11.72134399,11.622
5.209852219,5.2259
22.88604736,23.048
8.925902367,9.4926
15.61239815,15.419
18.57180023,18.681
7.900971413,7.5704
12.49316883,12.478
10.7938385,10.774
14.90642357,14.93
4.853439331,4.8852
21.92744827,22.141
22.41923141,22.522
19.29738808,19.27
21.79723167,22.081
5.616159439,5.2259
15.93089962,5.2259
9.149813652,9.4778
11.18634701,10.774
22.17268753,22.111
10.63839054,10.493
21.9344902,22.159
8.998087883,8.963
5.216348648,5.2259
21.94613647,21.981
22.31233215,22.433
23.46201515,23.43
15.53164959,15.419
7.581793785,7.5704
8.463481903,8.963
13.04176903,13.022
19.51084518,19.815
8.782262802,9.3889
9.215045929,9.3889
9.423092842,9.4778
13.09461498,13.081
23.08241463,23.3
13.42027187,13.478
22.77602005,22.715
9.117692947,9.4778
8.520126343,8.4926
8.923250198,8.963
7.718835831,7.5704
15.5235796,15.852
13.18331051,13.196
12.88642883,12.922
12.81812382,12.822
7.558220863,7.5704
23.43172073,23.43
9.40997982,9.4778
6.824473381,6.9125
18.12742615,18.241
19.6789608,19.67
18.85671425,18.767
22.63537788,22.715
11.55525303,11.622
13.21644306,13.311
17.28899002,17.452
7.493534088,7.5704
5.185448647,5.2259
8.783964157,9.3889
18.08670235,18.052
22.09124756,22.085
7.643742561,10.226
12.83842659,12.922
19.14517784,19.27
12.37255764,11.589
5.625680923,5.2259
12.9006691,12.922
11.52832508,11.622
13.58896732,13.426
11.75381374,11.563
19.20259285,19.689
13.03062725,12.689
