17.04937363,15.893
17.11536026,16.8
34.16700363,37.237
13.2538414,17.885
9.148231506,9.4481
36.995121,38.704
14.20126724,14.844
11.54749298,12.407
17.70332146,17.578
17.38742256,16.8
35.7390213,34.615
17.4833107,17.893
34.13027573,36.293
31.54227638,31
36.03097534,37.237
33.33108902,34.674
27.52112007,27.207
16.23827171,17.415
10.53130722,12.237
33.63750076,34.674
18.28050423,17.067
41.20158386,38.585
37.43506241,36.293
10.9372673,11.5
34.42711258,30.315
33.3050499,34.104
38.16205597,37.237
35.76877975,36.041
39.23345566,39.604
15.67661667,16.87
36.14214706,36.452
9.28609848,9.4481
40.56386185,39.604
17.11289597,17.893
12.52690697,12.407
12.49884033,12.637
42.90384674,42.956
34.66162872,35.322
6.986349106,8.2
37.70101929,34.615
40.12528229,41.044
12.33472443,12.67
38.26422882,36.852
7.049490929,8.2
30.41159821,30.074
14.68181801,16.8
9.157747269,6.5519
8.684310913,9.4481
14.58296585,17.448
13.51823044,17.207
15.54949951,17.796
35.34590912,34.615
8.264060974,10.633
11.81747818,17.837
36.18954849,36.441
17.79308319,17.067
12.43984795,13.13
42.07273865,41.774
36.513134,36.452
35.84131622,36.441
11.39541626,11.5
42.41492844,42.956
8.761388779,9.3815
14.49395561,14.844
10.90997314,11.193
12.66533089,12.711
15.69483566,17.67
7.006472588,6.5519
8.675909042,10.633
37.358078,38.144
16.28030205,18.741
4.67718792,5.9907
37.04687881,38.537
35.65625381,31.459
41.81700134,41.774
10.79291916,11.07
4.402572632,4.5579
34.44174576,35.307
35.14079285,34.526
12.61056137,12.37
12.38305664,12.681
36.1558876,31.459
35.99350357,35.307
34.1303978,34.674
22.12369156,22.689
25.3426342,24.726
8.495311737,9.3815
17.83742523,17.367
30.64606094,30.074
7.045140266,5.9815
24.27900314,24.726
36.13392639,35.67
36.53101349,36.844
26.88417625,27.207
15.04960442,17.448
36.54999924,36.015
17.1600399,15.052
40.3361969,40.393
35.82295227,37.656
36.99285507,37.856
30.98526382,30.074
34.37921143,34.526
16.35338211,17.415
35.58967209,31.459
42.34786606,42.322
12.72326851,12.644
36.8775444,36.844
34.0412941,34.104
34.24986267,34.526
41.42174149,40.393
37.10207748,38.704
12.26815987,18.207
42.09223175,41.774
36.93647385,37.507
42.84817886,43.096
38.28961563,38.552
39.29160309,38.552
18.20056152,17.367
43.49900055,42.904
16.37893867,15.893
35.80033875,31.459
36.94562912,36.844
35.9111824,35.893
31.80379105,31
42.29840851,41.941
35.99712753,36.844
16.11772346,17.278
36.45833588,36.844
41.48324966,41.181
12.64624405,12.681
36.76811218,37.041
11.68277168,12.237
25.27343941,25.611
11.46735764,11.574
36.32061005,38.537
10.97903061,11.5
11.18093872,11.681
13.00112152,12.644
35.18943405,36.022
12.90877914,12.859
10.62553406,10.541
15.55265045,17.893
35.70182037,38.537
10.95773697,11.07
42.28822708,42.322
36.19511414,31.459
35.56607437,35.167
40.99233246,41.941
40.84174728,41.044
33.01684952,32.974
35.99271774,32.974
35.88307571,35.167
36.57410049,36.041
11.59796715,11.574
11.29825211,11.681
41.44636917,42.019
12.55475235,12.681
35.13565826,36.015
41.67121124,38.585
14.48106956,17.448
12.26265526,12.407
42.70264816,42.904
34.31648254,35.167
41.47336197,41.181
33.48799133,37.656
34.79909897,36.293
34.28826904,37.789
6.487262726,6.5519
12.52308846,12.407
35.6870842,38.537
17.87215424,17.367
11.00899124,10.159
32.41055679,31.593
