1.5625
4.075
6.4981
8.4593
10.011
10.896
11.241
11.748
12.093
12.337
11.963
11.8
11.985
12.274
12.359
12.174
11.911
11.648
11.311
11.226
11.319
11.596
11.722
11.674
11.504
11.478
11.685
12.089
12.315
12.244
11.963
11.889
11.959
11.996
11.389
10.53
9.537
9.3519
9.437
9.5889
8.8333
7.4333
5.8963
5.1741
5.4185
6.2111
6.5407
6.1148
5.3889
5.0741
5.4481
5.6741
5.5778
4.7852
4.2296
4.037
4.6593
5.8741
7.5593
9.8852
11.915
13.344
13.263
12.678
12.011
11.956
12.248
12.656
13.137
13.7
14.444
14.967
15.152
15.007
15.059
15.352
15.752
15.856
15.889
16.056
16.433
16.722
16.685
16.533
16.274
16.07
15.689
15.33
15.037
15.067
15.219
15.43
15.133
14.685
13.77
13.263
12.33
11.459
9.9481
9.1481
9.237
10.433
11.396
11.548
11.1
10.611
10.07
9.1222
7.9556
6.8222
6.3037
6.3519
7.2593
7.8074
7.8148
6.7407
6.0667
6.3889
8.4
11.552
14.533
16.452
17.015
17.296
17.974
19.178
20.7
22.193
23.778
25.174
26.5
27.37
27.981
28.07
28.074
27.933
28.011
28.104
28.293
28.478
28.737
28.944
29.081
29.133
29.296
29.478
29.611
29.6
29.5
29.63
29.878
30.426
30.667
30.511
29.104
26.589
23.456
21.33
20.837
21.174
20.985
19.885
18.5
17.141
15.289
13.356
11.83
11.537
11.596
11.407
10.696
9.8519
9.263
8.8222
8.5815
8.3593
8.3444
8.8815
10.433
13.152
16.378
19.585
22.315
24.933
27.504
30.363
32.978
35.244
36.607
37.456
37.774
37.967
38.185
38.667
39.248
39.678
39.793
40.011
40.378
40.852
40.785
40.215
39.444
39.193
39.544
40.026
40.196
39.97
39.97
40.222
40.73
41.093
41.333
41.148
40.056
37.863
35.281
33.341
32.615
32.452
32.063
30.463
27.656
24.072
