12183700,61,80,664
12184381,61,80,656
12184987,61,80,648
12185668,61,80,632
12186275,61,80,625
12186880,61,80,609
12187487,61,80,593
12188092,61,80,593
12188699,61,80,625
12189380,61,80,703
12190213,61,80,796
12191047,61,80,812
12191956,62,30,945
12192941,61,60,1000
12194001,60,70,1023
12194986,60,10,1023
12195970,60,20,992
12196955,61,20,945
12197864,62,90,898
12198697,64,80,867
12199531,66,30,859
12200439,66,80,882
12201273,67,70,859
12202181,68,0,875
12203090,68,0,882
12203923,68,20,875
12204756,69,50,828
12205666,69,60,859
12206499,69,30,875
12207332,69,30,867
12208089,69,30,750
12208847,69,30,718
12209529,69,30,703
12210210,69,30,687
12210892,69,30,695
12211650,69,30,687
12212331,69,30,710
12213013,69,30,703
12213695,69,30,703
12214452,69,30,726
12215209,69,30,742
12215967,69,30,750
12216649,70,80,695
12217331,73,0,695
12218012,75,30,687
12218770,77,80,718
12219528,78,30,757
12220285,77,60,789
12221118,76,90,796
12221875,76,40,796
12222633,76,80,773
12223391,77,0,773
12224224,77,70,757
12224906,78,20,757
12225663,80,30,703
12226344,82,10,695
12227026,83,0,656
12227708,83,70,703
12228390,84,20,703
12229147,84,30,710
12229829,82,80,757
12230738,83,0,875
12231647,81,50,914
12232480,79,70,867
12233389,76,70,859
12234298,74,40,867
12235055,75,10,781
12235737,74,70,710
12236494,75,10,742
12237252,76,10,765
12238009,77,80,734
12238691,79,50,718
12239449,81,20,703
12240206,80,10,773
12240963,79,30,773
12241721,80,0,734
12242403,80,80,726
12243236,78,90,804
12243993,78,50,773
12244750,79,70,726
12245432,80,90,718
12246266,79,40,789
12247023,79,40,757
12247705,80,10,734
12248462,81,70,703
12249144,82,30,718
12249902,81,10,765
12250659,80,30,765
12251492,79,50,843
12252402,77,0,843
12253159,76,90,781
12253916,77,60,757
12254674,78,60,742
12255432,77,80,789
12256265,77,0,859
12257174,75,80,890
12258159,74,10,937
12259143,72,10,984
12259976,70,90,882
12260885,69,50,906
12261718,70,20,835
12262476,69,70,757
12263234,70,50,734
12263991,72,0,726
12264672,74,10,687
12265354,76,30,687
12266036,79,60,687
12266793,79,50,757
12267626,80,30,843
12268535,79,50,890
12269293,77,80,812
12270202,77,40,921
12271111,76,50,867
12271868,76,30,789
12272625,77,40,750
12273383,77,50,773
12274140,78,30,750
12274898,79,60,726
12275580,80,10,695
12276261,82,30,687
12277019,83,0,710
12277701,83,20,718
12278458,83,30,718
12279139,84,50,687
12279897,82,90,757
12280655,82,20,804
12281412,81,30,757
12282169,81,70,726
12282926,80,20,781
12283684,79,90,757
12284442,81,0,718
12285123,82,60,695
12285805,84,0,687
12286487,84,20,710
12287168,85,50,679
12287850,86,70,671
12288532,88,50,648
12289137,89,20,625
12289743,90,60,640
12290425,90,50,664
12291107,90,20,671
12291789,89,0,695
12292470,88,20,695
12293303,88,30,773
12294061,87,10,804
12294894,85,40,796
12295652,83,30,765
12296409,81,30,781
12297166,80,90,750
12297924,80,40,757
12298682,81,40,718
12299364,82,90,695
12300121,82,30,742
12300878,81,40,757
12301560,81,20,742
12302242,83,0,687
12302999,84,0,695
12303757,82,80,750
12304590,82,80,843
12305347,82,0,812
12306181,80,90,765
12306938,79,20,796
12307772,78,10,796
12308453,78,90,742
12309210,80,60,710
12309892,82,30,695
12310574,83,0,710
12311331,82,60,734
12312089,81,30,765
12312922,79,70,789
12313604,79,80,750
12314437,78,0,812
12315346,77,20,859
12316104,76,80,789
12316861,78,0,742
12317618,77,60,781
12318375,77,80,765
12319133,78,70,742
12319815,80,20,718
12320573,80,80,687
12321178,81,90,671
12321860,84,50,664
12322541,84,70,703
12323375,84,30,773
12324208,84,0,882
12325117,82,60,851
12326026,80,40,914
12326860,77,80,835
12327617,76,60,812
12328374,77,60,750
12329208,77,60,773
12329965,78,10,757
12330647,78,70,750
12331404,80,40,710
12332086,81,90,703
12332843,81,10,757
12333677,79,40,796
12334434,79,10,765
12335116,79,60,742
12335949,78,30,796
12336783,77,70,843
12337616,76,10,828
12338449,75,90,796
12339130,77,60,734
12339888,78,10,757
12340721,77,90,773
12341403,79,0,734
12342160,80,10,726
12342842,81,40,710
12343524,82,30,710
12344357,81,60,804
12345266,80,10,875
12346099,78,30,882
12346933,77,80,781
12347615,79,0,734
12348372,80,10,726
12349129,79,30,773
12349887,80,60,718
12350569,82,0,703
12351250,82,80,656
12351857,84,20,640
